MSE,MAE
4287.664489746094,47.1760231066914
7322.398852539062,59.11994193691239
5112.89375,49.692418956140365
6815.262023925781,57.22602093992198
167159.62111816407,162.2385102931055
19700.427783203126,88.8262323847811
